"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YOR099W_mRNA",333.614800787927,-0.842699800988418,0.258014409524248,-3.26609588411077,0.00109041320888598,0.00446661814692933
"YPL172C_mRNA",51.5918497842459,-0.107542021674398,0.279123771108041,-0.385284353416005,0.700026752618368,0.794408157223852
"YPR009W_mRNA",24.9861385848212,-0.350985396891153,0.44909464590535,-0.781539927254278,0.43448500300675,0.568365262756539
"YDR036C_mRNA",137.46592272484,-0.284646378366805,0.197915775584647,-1.43821975547909,0.150371711598018,0.255510967321244
"YOR001W_mRNA",68.292948430484,-0.522529741263982,0.264247356781797,-1.97742655831166,0.0479934344102394,0.10314763895968
"YLR027C_mRNA",294.85063899129,-0.291323371502061,0.164883751304806,-1.76684099674272,0.0772548607227176,0.151795297898222
"YDR057W_mRNA",67.1240698233924,-0.114877753706593,0.295293390257705,-0.389029207888256,0.697254540164473,0.792681484405817
"YCR005C_mRNA",165.521560229562,-2.58269606833549,0.308070206399419,-8.38346589409225,5.13915725175306e-17,2.36028830881238e-15
"YBR044C_mRNA",114.016159317986,-0.041365158907996,0.211339241329764,-0.195728718659739,0.844822504912858,0.898337477389639
"YLR214W_mRNA",57.3530360214872,-0.749909620052561,0.300048977653397,-2.49929070219603,0.0124442182789641,0.0344567302106048
"YMR025W_mRNA",19.6192637636367,0.83963756133824,0.49412291049303,1.69924839247073,0.0892723918519675,0.17016794573166
"YMR112C_mRNA",31.502619857781,-0.188056279123427,0.395204213134948,-0.475845835831745,0.634184212480993,0.74338071734872
"YGR195W_mRNA",38.8811240588092,-0.750397854237039,0.315008137982149,-2.3821538676552,0.0172117041071438,0.0451709236567608
"YER002W_mRNA",279.370528974943,1.23501991456002,0.755765682424301,1.63413071442777,0.102231406835429,0.188959654862335
"YAL023C_mRNA",174.81568736553,-0.645578030954129,0.222475602028254,-2.90179248901253,0.00371034228245481,0.0125754809551864
"YPL039W_mRNA",45.4592451240546,-0.114946745405656,0.300790214576686,-0.382149218409334,0.702350686177813,0.795951327435291
"YDR513W_mRNA",620.206917253462,0.33166509262917,0.152691729466272,2.17212218231132,0.0298464482334135,0.0702630113938071
"YIL153W_mRNA",40.2263371453048,1.41551225865215,0.383386925553154,3.69212449435994,0.000222388550553705,0.00113944917818059
"YPR051W_mRNA",32.5011893725478,0.334488684972226,0.444720816855146,0.7521318370873,0.451971779726888,0.58532838984655
"YCL034W_mRNA",122.088505613268,0.362426590407705,0.212571385546382,1.70496414405045,0.0882011118958557,0.168328409273091
"YKR068C_mRNA",72.3568673730383,-0.387813046992269,0.273247138895894,-1.41927578293884,0.155818629537466,0.262404058164828
"YAL062W_mRNA",73.9925711797055,-0.459421708617191,0.283944974164576,-1.61799556399582,0.105663553667035,0.193878980408945
"YDR487C_mRNA",424.443965951394,-0.208579930093833,0.163494876224874,-1.27575820667889,0.202041005573893,0.320816919074197
"YML127W_mRNA",71.26549923029,-0.663856174243183,0.252849646873703,-2.62549773136435,0.00865223854905366,0.025613212481972
"YNL080C_mRNA",61.4200602621596,0.0183061983248418,0.25890961393443,0.0707049771024646,0.943632559599018,0.963548117083708
"YCL026C-B_mRNA",49.090197529188,-0.552525029145279,0.268261260025486,-2.05965270234244,0.0394317540583743,0.0882868310159807
"YDR066C_mRNA",9.68427265934305,-0.300326153984612,0.5494416184583,-0.546602484950647,0.584651861512025,0.702247503771203
"YPR134W_mRNA",38.9646918626542,-0.635280160983822,0.317117004124817,-2.00329894871792,0.0451452102736324,0.0982253150409481
"YIR002C_mRNA",121.067126766335,0.209111207646146,0.292159073154315,0.715744355937548,0.474149216758419,0.605024710250626
"YKR027W_mRNA",44.4823733606008,-1.17552275968851,0.387794739957126,-3.03130145555476,0.00243502004130438,0.00882398914910643
"YBL068W_mRNA",35.3855377828096,-1.03936866286209,0.367941010764257,-2.82482417685162,0.00473065669848123,0.0154153738585985
"YNR005C_mRNA",2.90318675595523,-1.16672227265732,1.21446951438194,-0.960684693062126,0.336710729919972,0.47266281422653
"YLL062C_mRNA",54.3810636599814,0.554696434382561,0.269336604544811,2.05949145055875,0.0394471831855654,0.0882868310159807
"YML005W_mRNA",39.5030674935308,-0.337063419417065,0.31249759968178,-1.07861122696719,0.280761074344008,0.412294645317962
"YGR250C_mRNA",380.829125379283,0.471703043415684,0.16889516632299,2.79287473812965,0.00522419175781321,0.0167480664446232
"YLR378C_mRNA",130.281012980761,-0.0442722458640566,0.285240430379982,-0.155210275784114,0.876655547556638,0.920212464460744
"YJR009C_mRNA",1856.28938416565,-0.0252362244541384,0.16573258685557,-0.152270744896602,0.878973398016159,0.921698642930878
"YGL155W_mRNA",22.3059091224013,-0.366076774496994,0.423142641973754,-0.865137989377353,0.386963055849509,0.52371809694089
"YGL216W_mRNA",62.629450643143,0.378080120827685,0.269092821079995,1.40501749288693,0.160016076610037,0.267806150925381
"YOR009W_mRNA",23.2718114230108,0.366798497655917,0.460556261258673,0.796424950674817,0.425785080784372,0.560229570689506
"YCR020W-B_mRNA",18.6305978658011,-0.00143794714380821,0.450702443242762,-0.00319045784057063,0.997454387265758,0.999346491699395
"YJL173C_mRNA",52.5018500340888,0.0788094938710827,0.306457006342652,0.257163296123063,0.797052716799287,0.865407561268899
"YKL081W_mRNA",108.883541000579,-1.25387859662219,0.245412148568359,-5.10927679797775,3.23394281416698e-07,3.29529414086661e-06
"YPR118W_mRNA",63.6374238031891,-2.04167675071983,0.347144085845856,-5.88135253909065,4.06927390229426e-09,6.08279669640118e-08
"YNR064C_mRNA",36.9350984838438,0.635967429414207,0.364936548271354,1.74267946695578,0.0813896202601022,0.15796170366784
"YLR023C_mRNA",165.30938079042,-1.58463722561685,0.232595715617026,-6.81283927097773,9.56910359070196e-12,2.26302158798019e-10
"YBR216C_mRNA",80.7424354754329,-1.05220749500905,0.297774994698614,-3.53356565776793,0.00040999424073036,0.00191916063349263
"YKR022C_mRNA",42.7834429329462,0.0321001204482813,0.421547462786686,0.076148294752102,0.939301117992857,0.960208142877214
"YLR425W_mRNA",89.2216402284992,0.145622799832305,0.236893883327352,0.614717432915209,0.538741345007577,0.662118023009118
"YMR160W_mRNA",84.0788627389585,-0.148749241607359,0.235830255473062,-0.630747065549226,0.528205919726837,0.653605841317589
