"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YGL035C_mRNA",76.4169895744203,-1.3433626419008,0.263028168022931,-5.10729573945739,3.2680205890353e-07,1.92855814649029e-06
"YPL227C_mRNA",18.3138261670676,1.20066476914969,0.474550254641656,2.53011089427471,0.0114026481205934,0.0252780635845825
"YOR234C_mRNA",202.22519060372,0.379656188638612,0.251848586537975,1.5074779408435,0.13168819395446,0.205071197366921
"YGR009C_mRNA",302.692636146922,1.33419264232309,0.317318892172412,4.2045799201838,2.61567504201311e-05,0.000110520989441861
"YOR283W_mRNA",84.2386528727357,-1.85612893868233,0.312778299709385,-5.93432773439506,2.95051935569096e-09,2.40056375819889e-08
"YNL324W_mRNA",1.08267977575398,3.14475755497316,2.15943723760003,1.45628569342826,0.145313658775585,0.221766908095271
"YBR240C_mRNA",35.2096516186237,-0.531421138637336,0.333614586352573,-1.59291937576049,0.111178279027504,0.178482252400284
"YGR034W_mRNA",318.935944176213,0.177449166412934,0.20784089003973,0.853774088337541,0.393230174198492,0.494208376773754
"YJL145W_mRNA",38.5713736422461,0.198676933677578,0.358175624788866,0.554691385810221,0.579105769255926,0.668342462944939
"YHL020C_mRNA",98.6897355431968,-0.821556314885039,0.226965221875312,-3.61974538696673,0.00029489304155461,0.00097983368119493
"YJL153C_mRNA",129.804146829207,-0.997312383002555,0.34593345719923,-2.8829601827966,0.0039395723465315,0.00992408963923555
"YKR012C_mRNA",6.29578551171186,0.692906783291533,0.713157972501967,0.971603501620564,0.331247839851669,0.431009815023585
"YDL002C_mRNA",63.7493550611556,-0.142475586187598,0.283998252705903,-0.501677685795975,0.615894263338087,0.700814693184344
"YOR020W-A_mRNA",168.4972613841,0.475041285818877,0.181335922076451,2.61967557436634,0.00880134532460235,0.0201845023059702
"YDR225W_mRNA",436.019328232272,1.55301037838673,0.270115813797148,5.74942413239458,8.95479238100379e-09,6.76465722417188e-08
"YER164W_mRNA",259.32224043694,-0.106146020350579,0.212600590409176,-0.499274344188263,0.617586126613925,0.701857785633684
"YHR101C_mRNA",37.7108869154019,-1.77125982711296,0.339793669534478,-5.21275110728112,1.86060457902924e-07,1.14490406037741e-06
"YJL088W_mRNA",62.8416581067672,2.4793797427656,0.326326001795528,7.5978614303593,3.01064448133796e-14,4.3764827345688e-13
"YMR215W_mRNA",75.6375596377786,0.254416875558096,0.295387541024379,0.861298600055372,0.389073606535114,0.490150768876874
"YDR418W_mRNA",389.296019679423,0.250457554625397,0.155965258973262,1.60585476710768,0.10830582399088,0.174312420633366
"YOL045W_mRNA",93.3890515823054,-0.179111793120903,0.223545442766692,-0.801232138325616,0.422997268941813,0.523855985737333
"YCL045C_mRNA",143.582309559734,-1.24009163203888,0.219163530364904,-5.65829374063351,1.52885307457022e-08,1.10995083466507e-07
"YPL067C_mRNA",14.5537089730684,1.67678458275934,0.618577783640912,2.71070935152227,0.00671394497721711,0.0158957726057535
"YHR046C_mRNA",43.0444361089974,-1.96524016611484,0.365569412656021,-5.3758331470801,7.62293605770586e-08,4.98598232546334e-07
"YBR251W_mRNA",68.1734065747225,0.770493486889648,0.272125304697333,2.83139227991537,0.0046345841620835,0.0114340188475225
"YOR102W_mRNA",41.6011613047686,1.79929470924345,0.424775835898009,4.23586879757319,2.27669692316344e-05,9.697382459012e-05
"YNL233W_mRNA",88.0577409697605,-0.359954477905655,0.261494839793869,-1.37652612261642,0.168658805508829,0.251342466333167
"YHR095W_mRNA",6.33664263152168,1.43159871122831,0.746646205647562,1.91737224457827,0.0551906577440205,0.0991211076173426
"YPL236C_mRNA",42.5312115740859,-1.42017301633102,0.310332298696483,-4.57629780173158,4.73276702643277e-06,2.27589358221023e-05
"YPL151C_mRNA",55.072048874382,-0.544803992410494,0.306264253918686,-1.77886901732626,0.0752612386848483,0.128296323503112
"YGL064C_mRNA",34.8816586825819,0.338594561826869,0.349411817687371,0.969041528325808,0.332524469502095,0.432493348595173
"YMR277W_mRNA",75.8215763954775,0.24999994533896,0.253351102030672,0.986772677660165,0.323754091860705,0.423977623946453
"YJR064W_mRNA",142.394029606804,-0.00365601636982269,0.254060679548858,-0.0143903274458479,0.988518576172552,0.992118881358928
"YOL128C_mRNA",198.418676240862,-3.63280521255813,0.257594238352379,-14.1028201399,3.64891135840958e-45,5.02756525860868e-43
